Sample in Buffer,Sample in Window,TRIGGER,w_dfi_address[25:0],w_dfi_bank[5:0],w_dfi_cas_n[1:0],w_dfi_cs_n[1:0],w_dfi_ras_n[1:0],w_dfi_rddata[63:0],w_dfi_rddata_en[1:0],w_dfi_rddata_valid[1:0],w_dfi_we_n[1:0],w_dfi_wrdata[63:0],w_dfi_wrdata_en[1:0],w_idelay_rdy,u_harness/w_dfi_rddata_dly[63:0],u_harness/w_rd_dbg_actual[63:0],u_harness/w_rd_dbg_expected[63:0],u_harness/w_rd_dbg_mismatch,u_harness/w_rd_dbg_valid
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1040,1040,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1041,1041,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1042,1042,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1043,1043,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1044,1044,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1045,1045,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1046,1046,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1047,1047,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1048,1048,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1049,1049,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1050,1050,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1051,1051,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1052,1052,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1053,1053,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1054,1054,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1055,1055,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1056,1056,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1057,1057,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1058,1058,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1059,1059,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1060,1060,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1061,1061,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1062,1062,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1063,1063,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1064,1064,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1065,1065,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1066,1066,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1067,1067,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1068,1068,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1069,1069,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1070,1070,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1071,1071,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1072,1072,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1073,1073,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1074,1074,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1075,1075,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1076,1076,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1077,1077,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1078,1078,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1079,1079,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1080,1080,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1081,1081,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1082,1082,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1083,1083,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1084,1084,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1085,1085,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1086,1086,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1087,1087,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1088,1088,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1089,1089,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1090,1090,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1091,1091,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1092,1092,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1093,1093,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1094,1094,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1095,1095,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1096,1096,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1097,1097,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1098,1098,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1099,1099,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1100,1100,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1101,1101,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1102,1102,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1103,1103,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1104,1104,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1105,1105,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1106,1106,0,0000000,00,2,2,2,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1107,1107,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1108,1108,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1109,1109,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1110,1110,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1111,1111,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1112,1112,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1113,1113,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1114,1114,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1115,1115,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1116,1116,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1117,1117,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1118,1118,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1119,1119,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1120,1120,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1121,1121,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1122,1122,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1123,1123,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1124,1124,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1125,1125,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1126,1126,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1127,1127,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1128,1128,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1129,1129,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1130,1130,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1131,1131,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1132,1132,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1133,1133,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1134,1134,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1135,1135,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1136,1136,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1137,1137,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1138,1138,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1139,1139,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1140,1140,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1141,1141,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1142,1142,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1143,1143,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1144,1144,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1145,1145,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1146,1146,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1147,1147,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1148,1148,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1149,1149,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1150,1150,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1151,1151,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1152,1152,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1153,1153,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1154,1154,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1155,1155,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1156,1156,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1157,1157,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1158,1158,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1159,1159,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1160,1160,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1161,1161,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1162,1162,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1163,1163,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1164,1164,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1165,1165,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1166,1166,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1167,1167,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1168,1168,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1169,1169,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1170,1170,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1171,1171,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1172,1172,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1173,1173,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1174,1174,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1175,1175,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1176,1176,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1177,1177,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1178,1178,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1179,1179,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1180,1180,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1181,1181,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1182,1182,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1183,1183,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1184,1184,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1185,1185,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1186,1186,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1187,1187,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1188,1188,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1189,1189,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1190,1190,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1191,1191,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1192,1192,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1193,1193,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1194,1194,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1195,1195,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1196,1196,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1197,1197,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1198,1198,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1199,1199,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1200,1200,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1201,1201,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1202,1202,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1203,1203,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1204,1204,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1205,1205,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1206,1206,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1207,1207,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1208,1208,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1209,1209,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1210,1210,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
1211,1211,0,0000000,00,3,3,3,0000000000000000,0,0,3,70afe43db6052378,0,1,0000000000000000,c7dddaf301771db6,c7dddaf301771db6,0,0
